customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Country,Region,ProfitabilityScore,CPI,CLV
7219-Tlzho,Female,0,Yes,Yes,4,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.85,62.9,No,UK,Europe,7.71,0.0771,100.08
4622-Ynkij,Male,0,No,No,33,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Two Year,Yes,Electronic Check,88.95,3027.65,No,Singapore,Asia,51.26,0.5126,3522.4199999999996
4412-Yltkf,Female,1,No,No,27,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,78.05,2135.5,Yes,Australia,Oceania,42.09,0.21045000000000003,1685.88
6734-Psbaw,Male,0,Yes,No,72,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),23.55,1723.95,No,UK,Europe,51.9,0.519,2034.72
3930-Zgwve,Male,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.75,19.75,No,UK,Europe,5.61,0.056100000000000004,23.7
2639-Ugmaz,Male,1,No,No,71,No,No Phone Service,Dsl,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Electronic Check,56.45,3985.35,No,India,Asia,67.47,0.6747,4809.54
2876-Gzyzc,Female,0,No,No,13,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,85.95,1215.65,No,UK,Europe,33.14,0.33140000000000003,1340.8200000000002
6207-Wiolx,Female,0,Yes,Yes,25,No,No Phone Service,Dsl,Yes,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),58.6,1502.65,Yes,Canada,North America,33.88,0.16940000000000002,1172.0
8587-Xyzsf,Male,0,No,No,67,Yes,No,Dsl,No,No,No,Yes,No,No,Two Year,No,Bank Transfer (Automatic),50.55,3260.1,No,Australia,Oceania,61.25,0.6125,4064.22
3091-Fyhki,Male,0,No,No,1,No,No Phone Service,Dsl,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,35.45,35.45,Yes,UK,Europe,9.63,0.048150000000000005,28.360000000000003
2372-Hwuhi,Male,0,No,No,2,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,44.35,81.25,Yes,India,Asia,12.6,0.063,70.96000000000001
7799-Lgrdp,Female,0,No,No,43,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),25.7,1188.2,No,Canada,North America,34.49,0.34490000000000004,1326.12
7850-Vwjuu,Female,0,No,No,23,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),75.0,1778.5,No,USA,North America,37.87,0.3787,2070.0
3774-Vbnxy,Female,0,Yes,Yes,64,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.2,1277.75,No,Australia,Oceania,45.07,0.4507,1551.36
6217-Kdywc,Male,0,No,Yes,57,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,19.6,1170.55,No,UK,Europe,40.66,0.40659999999999996,1340.64
0390-Dcfdq,Female,1,Yes,No,1,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,70.45,70.45,Yes,India,Asia,18.6,0.09300000000000001,56.36000000000001
3146-Msegf,Female,1,Yes,Yes,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),88.05,6425.65,No,USA,North America,84.44,0.8443999999999999,7607.519999999999
4080-Ogpjl,Female,0,No,No,8,Yes,Yes,Dsl,Yes,No,No,Yes,No,Yes,Month-To-Month,No,Electronic Check,71.15,563.65,Yes,USA,North America,24.37,0.12185,455.36000000000007
1095-Wgngg,Female,0,Yes,No,61,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),101.05,5971.25,No,Singapore,Asia,80.04,0.8004000000000001,7396.86
2636-Sjdou,Male,0,No,No,64,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card (Automatic),84.3,5289.05,No,Canada,North America,75.12,0.7512000000000001,6474.24
1131-Qqzeb,Male,1,Yes,No,71,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),23.95,1756.2,No,UK,Europe,51.56,0.5156000000000001,2040.54
5716-Ezxzn,Female,0,Yes,Yes,65,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Credit Card (Automatic),99.05,6416.7,No,India,Asia,83.3,0.833,7725.9
6837-Bjydq,Male,0,No,No,3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.6,61.35,No,Singapore,Asia,6.83,0.0683,70.56
2135-Rxihg,Male,0,No,No,1,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,45.65,45.65,Yes,Canada,North America,12.25,0.06125,36.52
6440-Dkqge,Male,0,No,Yes,30,Yes,No,Dsl,No,Yes,Yes,No,Yes,No,One Year,No,Credit Card (Automatic),64.5,1929.95,No,Singapore,Asia,39.63,0.39630000000000004,2322.0
3466-Byavd,Male,0,Yes,Yes,15,Yes,No,Dsl,No,Yes,Yes,Yes,No,Yes,Month-To-Month,Yes,Mailed Check,69.5,1071.4,No,Australia,Oceania,29.59,0.2959,1251.0
3780-Yvmfa,Female,0,Yes,Yes,8,Yes,No,Dsl,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,68.55,564.35,No,Canada,North America,23.71,0.2371,658.0799999999999
3874-Eqoep,Male,0,No,No,7,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Mailed Check,95.0,655.5,Yes,Canada,North America,30.15,0.15075,532.0
1679-Jrfbr,Female,0,Yes,Yes,70,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),108.15,7930.55,No,UK,Europe,93.61,0.9361,9084.6
9073-Zziay,Male,0,Yes,Yes,62,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Electronic Check,86.1,5215.25,No,Canada,North America,74.21,0.7421,6405.839999999999
3077-Rsntj,Female,0,Yes,Yes,6,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.7,113.5,No,Singapore,Asia,8.7,0.087,141.83999999999997
6551-Gnydg,Female,0,Yes,Yes,14,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),80.9,1152.8,No,Canada,North America,32.2,0.322,1359.1200000000001
9167-Apmxz,Female,0,No,No,22,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),84.15,1821.95,No,UK,Europe,39.77,0.39770000000000005,2221.56
2749-Ctkaj,Male,0,Yes,Yes,22,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.15,419.9,No,UK,Europe,18.76,0.18760000000000002,531.9599999999999
6371-Nzyeg,Male,0,Yes,Yes,16,Yes,No,Dsl,Yes,No,Yes,No,Yes,No,Two Year,No,Mailed Check,64.25,1024.0,No,Australia,Oceania,28.66,0.2866,1233.6
7554-Newdd,Male,0,No,No,10,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),25.7,251.6,No,Singapore,Asia,12.92,0.1292,308.4
8992-Vonjd,Female,0,No,Yes,13,Yes,No,Dsl,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,56.0,764.55,No,USA,North America,24.01,0.2401,873.6
0867-Mkzvy,Female,0,Yes,No,20,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,No,Electronic Check,82.4,1592.35,Yes,USA,North America,37.43,0.18715,1318.4
4482-Ewfmi,Female,0,No,No,2,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,69.7,135.2,No,Canada,North America,19.19,0.19190000000000002,167.28
4648-Ypbtm,Male,0,No,No,53,Yes,Yes,Dsl,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Transfer (Automatic),73.9,3958.25,No,Australia,Oceania,61.79,0.6179,4700.04
2907-Iljbn,Female,0,Yes,Yes,11,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.6,233.9,No,India,Asia,12.12,0.12119999999999999,271.92
6345-Fzoqh,Male,0,Yes,No,69,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.9,1363.45,No,Canada,North America,48.07,0.4807,1647.7199999999998
3376-Bmgfe,Female,0,No,No,4,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),70.9,273.0,Yes,Australia,Oceania,21.08,0.1054,226.88000000000002
5997-Opvfa,Male,0,Yes,No,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),89.05,6254.45,No,Singapore,Asia,84.1,0.841,7693.919999999999
3445-Hxxgf,Male,1,Yes,No,58,No,No Phone Service,Dsl,No,Yes,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,45.3,2651.2,Yes,Singapore,Asia,52.82,0.2641,2101.9199999999996
1159-Wfsgr,Female,0,Yes,Yes,16,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,20.4,321.4,No,Singapore,Asia,15.15,0.1515,391.67999999999995
7654-Ywjuf,Male,0,Yes,No,43,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Transfer (Automatic),84.25,3539.25,No,Singapore,Asia,57.4,0.574,4347.3
1875-Qivme,Female,0,Yes,No,2,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,104.4,242.8,Yes,Singapore,Asia,28.32,0.1416,167.04000000000002
6727-Iotlz,Male,0,Yes,No,14,Yes,No,Dsl,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,81.95,1181.75,No,Australia,Oceania,32.56,0.3256,1376.76
0691-Jvsya,Female,0,Yes,No,53,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),94.85,5000.2,Yes,Australia,Oceania,70.68,0.35340000000000005,4021.6399999999994
5918-Vukwp,Female,0,No,No,32,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),20.55,654.55,No,UK,Europe,25.23,0.2523,789.12
1744-Jhkys,Female,0,Yes,No,34,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,24.7,780.2,No,USA,North America,27.82,0.2782,1007.7599999999999
2656-Fmokz,Female,1,No,No,15,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,74.45,1145.7,Yes,Singapore,Asia,31.1,0.1555,893.4000000000001
2070-Fnexe,Female,1,No,No,7,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),76.45,503.6,Yes,India,Asia,24.94,0.1247,428.12
5947-Sgkcl,Female,0,Yes,Yes,15,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),105.35,1559.25,No,Australia,Oceania,40.33,0.4033,1896.3
3712-Pkxza,Male,0,Yes,No,61,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card (Automatic),20.55,1252.0,No,India,Asia,43.41,0.4341,1504.26
6317-Ypkdh,Female,0,No,No,1,No,No Phone Service,Dsl,No,Yes,No,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),29.95,29.95,Yes,India,Asia,8.23,0.04115,23.96
6582-Oivsp,Female,0,No,No,1,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,45.3,45.3,No,India,Asia,12.16,0.1216,54.35999999999999
9367-Wxlch,Male,0,No,No,8,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,No,Bank Transfer (Automatic),84.5,662.65,Yes,UK,Europe,28.08,0.1404,540.8000000000001
5524-Khnjp,Male,0,Yes,Yes,33,Yes,No,Dsl,Yes,No,Yes,No,Yes,Yes,One Year,No,Credit Card (Automatic),74.75,2453.3,No,Australia,Oceania,45.69,0.4569,2960.1
1918-Zbfqj,Female,0,No,No,13,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,79.25,1111.65,Yes,India,Asia,31.08,0.15539999999999998,824.2
1024-Guald,Female,0,Yes,No,1,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,24.8,24.8,Yes,Singapore,Asia,6.91,0.03455,19.840000000000003
4827-Usjhp,Male,0,No,No,20,Yes,No,Dsl,No,Yes,No,No,No,No,Month-To-Month,Yes,Mailed Check,51.8,1023.85,No,Canada,North America,27.73,0.2773,1243.2
8167-Gjlrn,Male,0,No,No,3,No,No Phone Service,Dsl,No,No,No,Yes,No,No,Month-To-Month,No,Electronic Check,30.4,82.15,No,India,Asia,9.63,0.09630000000000001,109.43999999999998
0956-Sycwg,Female,0,No,No,13,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,19.65,244.8,No,UK,Europe,13.03,0.1303,306.53999999999996
8017-Uvszu,Female,0,Yes,No,40,Yes,Yes,Dsl,No,Yes,No,No,No,No,Month-To-Month,No,Credit Card (Automatic),56.6,2379.1,No,Australia,Oceania,44.74,0.4474,2716.7999999999997
7100-Fqprv,Male,0,Yes,Yes,43,Yes,Yes,Dsl,Yes,No,No,Yes,No,Yes,One Year,Yes,Credit Card (Automatic),71.9,3173.35,No,UK,Europe,53.01,0.5301,3710.04
2472-Ovkup,Male,0,Yes,No,6,Yes,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,91.0,531.0,Yes,India,Asia,28.16,0.1408,436.8
2984-Rgeya,Female,0,Yes,Yes,69,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),19.75,1375.4,No,Australia,Oceania,48.07,0.4807,1635.3
9680-Niauv,Female,0,Yes,Yes,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Credit Card (Automatic),109.7,8129.3,No,Canada,North America,95.79,0.9579000000000001,9478.08
2146-Egvdt,Male,0,Yes,Yes,59,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),19.3,1192.7,No,India,Asia,41.77,0.4177,1366.44
2604-Ijpdu,Female,0,Yes,No,20,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,96.55,1901.65,No,UK,Europe,42.07,0.4207,2317.2
9178-Jhuvj,Male,0,Yes,Yes,24,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),24.1,587.4,No,USA,North America,21.45,0.2145,694.08
6168-Ybynp,Male,0,No,No,59,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,111.35,6519.75,No,Singapore,Asia,83.43,0.8343,7883.579999999999
7255-Ssfbc,Male,0,Yes,Yes,72,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),112.25,8041.65,No,UK,Europe,96.14,0.9614,9698.4
3645-Deygf,Male,0,No,Yes,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.75,20.75,No,Australia,Oceania,5.87,0.0587,24.9
9323-Hgfwy,Female,0,Yes,No,27,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),101.9,2681.15,No,India,Asia,50.0,0.5,3301.56
8544-Goqsh,Female,0,No,No,14,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,Month-To-Month,Yes,Credit Card (Automatic),80.05,1112.3,No,Singapore,Asia,31.84,0.3184,1344.84
3363-Dtivd,Male,0,Yes,Yes,71,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Two Year,No,Electronic Check,105.55,7405.5,No,India,Asia,91.69,0.9168999999999999,8992.86
7018-Wbjnk,Male,0,No,Yes,13,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),78.3,1033.95,No,Australia,Oceania,30.57,0.3057,1221.48
9142-Kzxop,Male,0,No,No,44,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Credit Card (Automatic),68.85,2958.95,No,India,Asia,52.06,0.5206000000000001,3635.2799999999993
7674-Ytafd,Female,0,No,No,33,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,One Year,Yes,Bank Transfer (Automatic),79.95,2684.85,No,USA,North America,47.81,0.4781,3166.02
6348-Snfus,Male,0,Yes,Yes,72,No,No Phone Service,Dsl,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card (Automatic),55.45,4179.2,No,Singapore,Asia,68.44,0.6844,4790.88
1285-Okipp,Male,0,No,No,1,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,No,Electronic Check,79.9,79.9,Yes,Singapore,Asia,21.02,0.1051,63.92000000000001
7825-Ecjrf,Female,0,No,No,19,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,106.6,1934.45,Yes,Australia,Oceania,44.17,0.22085000000000002,1620.32
1347-Kttta,Male,0,Yes,No,64,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),102.45,6654.1,No,USA,North America,84.42,0.8442000000000001,7868.16
7841-Tzdmq,Male,0,No,No,2,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),46.0,84.5,Yes,UK,Europe,13.02,0.06509999999999999,73.60000000000001
4195-Nzgta,Female,0,No,No,1,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,25.25,25.25,No,India,Asia,7.02,0.0702,30.299999999999997
7157-Smcfk,Male,0,No,Yes,61,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.75,1124.2,No,Canada,North America,42.76,0.4276,1445.7
4709-Lkhyg,Female,0,Yes,Yes,29,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,20.0,540.05,No,India,Asia,23.03,0.2303,696.0
2504-Dshih,Male,1,Yes,No,23,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,No,Electronic Check,86.8,1975.85,No,India,Asia,41.53,0.4153,2395.68
0699-Ndkjm,Female,0,Yes,No,57,No,No Phone Service,Dsl,Yes,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),58.75,3437.45,No,UK,Europe,58.38,0.5838,4018.5
9286-Bhdqg,Male,0,Yes,Yes,72,No,No Phone Service,Dsl,Yes,Yes,Yes,Yes,No,No,Two Year,No,Credit Card (Automatic),45.25,3139.8,No,India,Asia,62.28,0.6228,3909.6
0230-Wequw,Male,0,Yes,No,66,No,No Phone Service,Dsl,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Transfer (Automatic),56.6,3789.2,No,USA,North America,64.05,0.6405,4482.719999999999
2040-Ldiwq,Male,0,Yes,Yes,65,Yes,Yes,Dsl,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),84.2,5324.5,No,USA,North America,75.78,0.7578,6567.599999999999
6496-Jdssb,Female,0,No,No,8,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),80.0,624.6,No,Singapore,Asia,26.81,0.2681,768.0
9408-Ssnvz,Female,0,No,No,4,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,70.15,268.35,Yes,Australia,Oceania,20.87,0.10435,224.48000000000002
4443-Embna,Female,0,Yes,No,71,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),24.75,1836.9,No,Canada,North America,52.04,0.5204,2108.7
6469-Mrvet,Male,0,Yes,Yes,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,20.2,20.2,No,India,Asia,5.73,0.057300000000000004,24.24
0742-Moabm,Male,0,Yes,No,4,Yes,No,Dsl,No,No,No,Yes,No,No,Month-To-Month,No,Mailed Check,50.05,179.35,Yes,India,Asia,15.49,0.07745,160.16
5961-Vusrv,Female,0,No,No,12,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Automatic),19.35,219.35,No,UK,Europe,12.31,0.1231,278.64
6778-Jfcmk,Male,0,No,No,24,No,No Phone Service,Dsl,Yes,No,No,No,Yes,Yes,One Year,Yes,Mailed Check,50.6,1288.75,No,Australia,Oceania,30.57,0.3057,1457.28
6341-Jvqgf,Female,0,Yes,Yes,31,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,81.15,2545.75,No,USA,North America,46.52,0.46520000000000006,3018.78
2232-Dmlxu,Female,0,Yes,No,1,Yes,No,Dsl,No,No,No,No,Yes,No,Month-To-Month,No,Mailed Check,55.2,55.2,Yes,Canada,North America,14.69,0.07345,44.160000000000004
4811-Jbuvu,Male,0,No,No,30,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),89.9,2723.15,No,Singapore,Asia,48.78,0.4878,3236.4
0945-Tsonx,Female,0,Yes,Yes,47,Yes,Yes,Dsl,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),85.3,4107.25,No,USA,North America,61.85,0.6185,4810.92
2651-Zcbxv,Male,0,No,No,54,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),108.0,5760.65,No,Australia,Oceania,77.18,0.7718,6998.4
3316-Uwxuy,Male,0,No,No,50,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),93.5,4747.5,No,Singapore,Asia,67.8,0.6779999999999999,5610.0
8937-Rdthp,Male,0,No,No,1,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Mailed Check,84.6,84.6,Yes,UK,Europe,22.22,0.11109999999999999,67.67999999999999
7083-Miopc,Female,0,No,No,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),20.25,1566.9,No,UK,Europe,50.53,0.5053,1749.6
1984-Gpteh,Female,0,No,No,29,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,25.15,702.0,No,India,Asia,24.89,0.2489,875.2199999999999
1251-Krreg,Male,0,No,No,2,Yes,Yes,Dsl,No,Yes,No,No,No,No,Month-To-Month,Yes,Mailed Check,54.4,114.1,Yes,Australia,Oceania,15.25,0.07625,87.04
0621-Jfhol,Female,0,No,No,10,No,No Phone Service,Dsl,No,No,No,Yes,No,No,Two Year,Yes,Mailed Check,29.6,299.05,No,Canada,North America,14.07,0.1407,355.2
9903-Lysab,Male,0,Yes,No,18,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,73.15,1305.95,No,Singapore,Asia,32.99,0.3299,1580.04
0094-Oifmo,Female,1,No,No,11,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,95.0,1120.3,Yes,USA,North America,33.98,0.1699,836.0
9227-Uaqft,Male,0,No,No,16,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.75,284.35,No,Australia,Oceania,14.86,0.14859999999999998,379.2
7301-Abvad,Female,0,No,No,72,Yes,Yes,Dsl,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),86.6,6350.5,No,Australia,Oceania,83.81,0.8381000000000001,7482.24
6614-Fhdbo,Male,0,No,No,72,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),109.2,7878.3,No,UK,Europe,94.8,0.948,9434.880000000001
7576-Aseju,Female,0,Yes,Yes,41,Yes,No,Dsl,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),74.7,3187.65,No,India,Asia,52.66,0.5266,3675.2400000000002
9058-Hrzsv,Female,1,Yes,No,65,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-To-Month,No,Electronic Check,94.4,6126.15,No,India,Asia,81.12,0.8112,7363.2
4522-Akylr,Female,1,No,No,13,Yes,No,Dsl,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,54.8,731.3,No,Singapore,Asia,23.59,0.2359,854.88
0221-Wmxnq,Male,1,No,No,4,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,No,Electronic Check,75.35,273.4,No,UK,Europe,22.2,0.222,361.67999999999995
0303-Uncip,Male,0,No,No,41,Yes,Yes,Dsl,No,No,Yes,No,No,Yes,One Year,No,Mailed Check,65.0,2531.8,No,Australia,Oceania,47.94,0.4794,3198.0
9947-Otfqu,Male,1,No,No,15,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,74.4,1074.3,Yes,Canada,North America,30.84,0.1542,892.8000000000001
0322-Yinqp,Male,0,No,No,1,Yes,No,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,48.55,48.55,Yes,UK,Europe,12.99,0.06495000000000001,38.84
